id,name,base_experience,height,weight,speed,hp,attack,defense,special-attack,special-defense,forms,species,is_default,pokemon_order,type1,type2,ability1,ability2,ability3,base_happiness,capture_rate,color,evolves_from_species,forms_switchable,generation,growth_rate,habitat,has_gender_differences,hatch_counter,is_baby,is_legendary,is_mythical,species_order,pal_park_encounters,shape,varieties,egg_group1,egg_group2,%_female,%_male
44,gloom,138.0,8,86,40,60,65,70,85,75,gloom,gloom,True,77,grass,poison,chlorophyll,stench,,50,120,blue,oddish,False,1,medium-slow,grassland,True,20.0,False,False,False,48,forest,humanoid,['gloom'],plant,,50.0,50.0
45,vileplume,245.0,12,186,50,75,80,85,110,90,vileplume,vileplume,True,78,grass,poison,chlorophyll,effect-spore,,50,45,red,gloom,False,1,medium-slow,grassland,True,20.0,False,False,False,49,forest,humanoid,['vileplume'],plant,,50.0,50.0
46,paras,57.0,3,54,25,35,70,55,45,55,paras,paras,True,80,bug,grass,effect-spore,dry-skin,damp,70,190,red,,False,1,medium,forest,False,20.0,False,False,False,51,forest,armor,['paras'],bug,plant,50.0,50.0
47,parasect,142.0,10,295,30,60,95,80,60,80,parasect,parasect,True,81,bug,grass,effect-spore,dry-skin,damp,70,75,red,paras,False,1,medium,forest,False,20.0,False,False,False,52,forest,armor,['parasect'],bug,plant,50.0,50.0
48,venonat,61.0,10,300,45,60,55,50,40,55,venonat,venonat,True,82,bug,poison,compound-eyes,tinted-lens,run-away,70,190,purple,,False,1,medium,forest,False,20.0,False,False,False,53,forest,humanoid,['venonat'],bug,,50.0,50.0
49,venomoth,158.0,15,125,90,70,65,60,90,75,venomoth,venomoth,True,83,bug,poison,shield-dust,tinted-lens,wonder-skin,70,75,purple,venonat,False,1,medium,forest,False,20.0,False,False,False,54,forest,bug-wings,['venomoth'],bug,,50.0,50.0
50,diglett,53.0,2,8,95,10,55,25,35,45,diglett,diglett,True,84,ground,,sand-veil,arena-trap,sand-force,50,255,brown,,False,1,medium,cave,False,20.0,False,False,False,55,mountain,blob,"['diglett', 'diglett-alola']",ground,,50.0,50.0
10105,diglett-alola,53.0,2,10,90,10,55,30,35,45,diglett-alola,diglett,False,85,ground,steel,sand-veil,tangling-hair,sand-force,50,255,brown,,False,1,medium,cave,False,20.0,False,False,False,55,mountain,blob,"['diglett', 'diglett-alola']",ground,,50.0,50.0
51,dugtrio,149.0,7,333,120,35,100,50,50,70,dugtrio,dugtrio,True,86,ground,,sand-veil,arena-trap,sand-force,50,50,brown,diglett,False,1,medium,cave,False,20.0,False,False,False,56,mountain,heads,"['dugtrio', 'dugtrio-alola']",ground,,50.0,50.0
10106,dugtrio-alola,149.0,7,666,110,35,100,60,50,70,dugtrio-alola,dugtrio,False,87,ground,steel,sand-veil,tangling-hair,sand-force,50,50,brown,diglett,False,1,medium,cave,False,20.0,False,False,False,56,mountain,heads,"['dugtrio', 'dugtrio-alola']",ground,,50.0,50.0
52,meowth,58.0,4,42,90,40,45,35,40,40,meowth,meowth,True,88,normal,,pickup,technician,unnerve,50,255,yellow,,False,1,medium,urban,False,20.0,False,False,False,57,field,quadruped,"['meowth', 'meowth-alola', 'meowth-galar', 'meowth-gmax']",ground,,50.0,50.0
10107,meowth-alola,58.0,4,42,90,40,35,35,50,40,meowth-alola,meowth,False,89,dark,,pickup,technician,rattled,50,255,yellow,,False,1,medium,urban,False,20.0,False,False,False,57,field,quadruped,"['meowth', 'meowth-alola', 'meowth-galar', 'meowth-gmax']",ground,,50.0,50.0
10161,meowth-galar,58.0,4,75,40,50,65,55,40,40,meowth-galar,meowth,False,90,steel,,pickup,tough-claws,unnerve,50,255,yellow,,False,1,medium,urban,False,20.0,False,False,False,57,field,quadruped,"['meowth', 'meowth-alola', 'meowth-galar', 'meowth-gmax']",ground,,50.0,50.0
10200,meowth-gmax,58.0,330,10000,90,40,45,35,40,40,meowth-gmax,meowth,False,-1,normal,,pickup,technician,unnerve,50,255,yellow,,False,1,medium,urban,False,20.0,False,False,False,57,field,quadruped,"['meowth', 'meowth-alola', 'meowth-galar', 'meowth-gmax']",ground,,50.0,50.0
53,persian,154.0,10,320,115,65,70,60,65,65,persian,persian,True,91,normal,,limber,technician,unnerve,50,90,yellow,meowth,False,1,medium,urban,False,20.0,False,False,False,58,field,quadruped,"['persian', 'persian-alola']",ground,,50.0,50.0
10108,persian-alola,154.0,11,330,115,65,60,60,75,65,persian-alola,persian,False,92,dark,,fur-coat,technician,rattled,50,90,yellow,meowth,False,1,medium,urban,False,20.0,False,False,False,58,field,quadruped,"['persian', 'persian-alola']",ground,,50.0,50.0
54,psyduck,64.0,8,196,55,50,52,48,65,50,psyduck,psyduck,True,93,water,,damp,cloud-nine,swift-swim,50,190,yellow,,False,1,medium,waters-edge,False,20.0,False,False,False,59,pond,upright,['psyduck'],water1,ground,50.0,50.0
55,golduck,175.0,17,766,85,80,82,78,95,80,golduck,golduck,True,94,water,,damp,cloud-nine,swift-swim,50,75,blue,psyduck,False,1,medium,waters-edge,False,20.0,False,False,False,60,pond,upright,['golduck'],water1,ground,50.0,50.0
56,mankey,61.0,5,280,70,40,80,35,35,45,mankey,mankey,True,95,fighting,,vital-spirit,anger-point,defiant,70,190,brown,,False,1,medium,mountain,False,20.0,False,False,False,61,mountain,upright,['mankey'],ground,,50.0,50.0
57,primeape,159.0,10,320,95,65,105,60,60,70,primeape,primeape,True,96,fighting,,vital-spirit,anger-point,defiant,70,75,brown,mankey,False,1,medium,mountain,False,20.0,False,False,False,62,mountain,upright,['primeape'],ground,,50.0,50.0
58,growlithe,70.0,7,190,60,55,70,45,70,50,growlithe,growlithe,True,97,fire,,intimidate,flash-fire,justified,50,190,brown,,False,1,slow,grassland,False,20.0,False,False,False,63,field,quadruped,"['growlithe', 'growlithe-hisui']",ground,,25.0,75.0
10229,growlithe-hisui,,8,227,55,60,75,45,65,50,growlithe-hisui,growlithe,False,-1,fire,rock,intimidate,flash-fire,justified,50,190,brown,,False,1,slow,grassland,False,20.0,False,False,False,63,field,quadruped,"['growlithe', 'growlithe-hisui']",ground,,25.0,75.0
59,arcanine,194.0,19,1550,95,90,110,80,100,80,arcanine,arcanine,True,98,fire,,intimidate,flash-fire,justified,50,75,brown,growlithe,False,1,slow,grassland,False,20.0,False,False,False,64,field,quadruped,"['arcanine', 'arcanine-hisui']",ground,,25.0,75.0
10230,arcanine-hisui,,20,1680,90,95,115,80,95,80,arcanine-hisui,arcanine,False,-1,fire,rock,intimidate,flash-fire,justified,50,75,brown,growlithe,False,1,slow,grassland,False,20.0,False,False,False,64,field,quadruped,"['arcanine', 'arcanine-hisui']",ground,,25.0,75.0
60,poliwag,60.0,6,124,90,40,50,40,40,40,poliwag,poliwag,True,99,water,,water-absorb,damp,swift-swim,50,255,blue,,False,1,medium-slow,waters-edge,False,20.0,False,False,False,65,pond,legs,['poliwag'],water1,,50.0,50.0
61,poliwhirl,135.0,10,200,90,65,65,65,50,50,poliwhirl,poliwhirl,True,100,water,,water-absorb,damp,swift-swim,50,120,blue,poliwag,False,1,medium-slow,waters-edge,False,20.0,False,False,False,66,pond,humanoid,['poliwhirl'],water1,,50.0,50.0
62,poliwrath,255.0,13,540,70,90,95,95,70,90,poliwrath,poliwrath,True,101,water,fighting,water-absorb,damp,swift-swim,50,45,blue,poliwhirl,False,1,medium-slow,waters-edge,False,20.0,False,False,False,67,pond,humanoid,['poliwrath'],water1,,50.0,50.0
63,abra,62.0,9,195,90,25,20,15,105,55,abra,abra,True,103,psychic,,synchronize,inner-focus,magic-guard,50,200,brown,,False,1,medium-slow,urban,False,20.0,False,False,False,69,field,upright,['abra'],humanshape,,25.0,75.0
64,kadabra,140.0,13,565,105,40,35,30,120,70,kadabra,kadabra,True,104,psychic,,synchronize,inner-focus,magic-guard,50,100,brown,abra,False,1,medium-slow,urban,True,20.0,False,False,False,70,field,upright,['kadabra'],humanshape,,25.0,75.0
65,alakazam,250.0,15,480,120,55,50,45,135,95,alakazam,alakazam,True,105,psychic,,synchronize,inner-focus,magic-guard,50,50,brown,kadabra,True,1,medium-slow,urban,True,20.0,False,False,False,71,field,humanoid,"['alakazam', 'alakazam-mega']",humanshape,,25.0,75.0
10037,alakazam-mega,270.0,12,480,150,55,50,65,175,105,alakazam-mega,alakazam,False,106,psychic,,trace,,,50,50,brown,kadabra,True,1,medium-slow,urban,True,20.0,False,False,False,71,field,humanoid,"['alakazam', 'alakazam-mega']",humanshape,,25.0,75.0
66,machop,61.0,8,195,35,70,80,50,35,35,machop,machop,True,107,fighting,,guts,no-guard,steadfast,50,180,gray,,False,1,medium-slow,mountain,False,20.0,False,False,False,72,mountain,upright,['machop'],humanshape,,25.0,75.0
67,machoke,142.0,15,705,45,80,100,70,50,60,machoke,machoke,True,108,fighting,,guts,no-guard,steadfast,50,90,gray,machop,False,1,medium-slow,mountain,False,20.0,False,False,False,73,mountain,humanoid,['machoke'],humanshape,,25.0,75.0
68,machamp,253.0,16,1300,55,90,130,80,65,85,machamp,machamp,True,109,fighting,,guts,no-guard,steadfast,50,45,gray,machoke,False,1,medium-slow,mountain,False,20.0,False,False,False,74,mountain,humanoid,"['machamp', 'machamp-gmax']",humanshape,,25.0,75.0
10201,machamp-gmax,227.0,250,10000,55,90,130,80,65,85,machamp-gmax,machamp,False,-1,fighting,,guts,no-guard,steadfast,50,45,gray,machoke,False,1,medium-slow,mountain,False,20.0,False,False,False,74,mountain,humanoid,"['machamp', 'machamp-gmax']",humanshape,,25.0,75.0
69,bellsprout,60.0,7,40,40,50,75,35,70,30,bellsprout,bellsprout,True,110,grass,poison,chlorophyll,gluttony,,70,255,green,,False,1,medium-slow,forest,False,20.0,False,False,False,75,forest,humanoid,['bellsprout'],plant,,50.0,50.0
70,weepinbell,137.0,10,64,55,65,90,50,85,45,weepinbell,weepinbell,True,111,grass,poison,chlorophyll,gluttony,,70,120,green,bellsprout,False,1,medium-slow,forest,False,20.0,False,False,False,76,forest,blob,['weepinbell'],plant,,50.0,50.0
71,victreebel,221.0,17,155,70,80,105,65,100,70,victreebel,victreebel,True,112,grass,poison,chlorophyll,gluttony,,70,45,green,weepinbell,False,1,medium-slow,forest,False,20.0,False,False,False,77,forest,blob,['victreebel'],plant,,50.0,50.0
72,tentacool,67.0,9,455,70,40,40,35,50,100,tentacool,tentacool,True,113,water,poison,clear-body,liquid-ooze,rain-dish,50,190,blue,,False,1,slow,sea,False,20.0,False,False,False,78,sea,tentacles,['tentacool'],water3,,50.0,50.0
73,tentacruel,180.0,16,550,100,80,70,65,80,120,tentacruel,tentacruel,True,114,water,poison,clear-body,liquid-ooze,rain-dish,50,60,blue,tentacool,False,1,slow,sea,False,20.0,False,False,False,79,sea,tentacles,['tentacruel'],water3,,50.0,50.0
74,geodude,60.0,4,200,20,40,80,100,30,30,geodude,geodude,True,115,rock,ground,rock-head,sturdy,sand-veil,70,255,brown,,False,1,medium-slow,mountain,False,15.0,False,False,False,80,mountain,arms,"['geodude', 'geodude-alola']",mineral,,50.0,50.0
10109,geodude-alola,60.0,4,203,20,40,80,100,30,30,geodude-alola,geodude,False,116,rock,electric,magnet-pull,sturdy,galvanize,70,255,brown,,False,1,medium-slow,mountain,False,15.0,False,False,False,80,mountain,arms,"['geodude', 'geodude-alola']",mineral,,50.0,50.0
75,graveler,137.0,10,1050,35,55,95,115,45,45,graveler,graveler,True,117,rock,ground,rock-head,sturdy,sand-veil,70,120,brown,geodude,False,1,medium-slow,mountain,False,15.0,False,False,False,81,mountain,humanoid,"['graveler', 'graveler-alola']",mineral,,50.0,50.0
10110,graveler-alola,137.0,10,1100,35,55,95,115,45,45,graveler-alola,graveler,False,118,rock,electric,magnet-pull,sturdy,galvanize,70,120,brown,geodude,False,1,medium-slow,mountain,False,15.0,False,False,False,81,mountain,humanoid,"['graveler', 'graveler-alola']",mineral,,50.0,50.0
76,golem,223.0,14,3000,45,80,120,130,55,65,golem,golem,True,119,rock,ground,rock-head,sturdy,sand-veil,70,45,brown,graveler,False,1,medium-slow,mountain,False,15.0,False,False,False,82,mountain,humanoid,"['golem', 'golem-alola']",mineral,,50.0,50.0
10111,golem-alola,223.0,17,3160,45,80,120,130,55,65,golem-alola,golem,False,120,rock,electric,magnet-pull,sturdy,galvanize,70,45,brown,graveler,False,1,medium-slow,mountain,False,15.0,False,False,False,82,mountain,humanoid,"['golem', 'golem-alola']",mineral,,50.0,50.0
77,ponyta,82.0,10,300,90,50,85,55,65,65,ponyta,ponyta,True,121,fire,,run-away,flash-fire,flame-body,50,190,yellow,,False,1,medium,grassland,False,20.0,False,False,False,83,field,quadruped,"['ponyta', 'ponyta-galar']",ground,,50.0,50.0
10162,ponyta-galar,82.0,8,240,90,50,85,55,65,65,ponyta-galar,ponyta,False,122,psychic,,run-away,pastel-veil,anticipation,50,190,yellow,,False,1,medium,grassland,False,20.0,False,False,False,83,field,quadruped,"['ponyta', 'ponyta-galar']",ground,,50.0,50.0
78,rapidash,175.0,17,950,105,65,100,70,80,80,rapidash,rapidash,True,123,fire,,run-away,flash-fire,flame-body,50,60,yellow,ponyta,False,1,medium,grassland,False,20.0,False,False,False,84,field,quadruped,"['rapidash', 'rapidash-galar']",ground,,50.0,50.0
10163,rapidash-galar,175.0,17,800,105,65,100,70,80,80,rapidash-galar,rapidash,False,124,psychic,fairy,run-away,pastel-veil,anticipation,50,60,yellow,ponyta,False,1,medium,grassland,False,20.0,False,False,False,84,field,quadruped,"['rapidash', 'rapidash-galar']",ground,,50.0,50.0
79,slowpoke,63.0,12,360,15,90,65,65,40,40,slowpoke,slowpoke,True,125,water,psychic,oblivious,own-tempo,regenerator,50,190,pink,,False,1,medium,waters-edge,False,20.0,False,False,False,85,pond,quadruped,"['slowpoke', 'slowpoke-galar']",monster,water1,50.0,50.0
10164,slowpoke-galar,63.0,12,360,15,90,65,65,40,40,slowpoke-galar,slowpoke,False,126,psychic,,gluttony,own-tempo,regenerator,50,190,pink,,False,1,medium,waters-edge,False,20.0,False,False,False,85,pond,quadruped,"['slowpoke', 'slowpoke-galar']",monster,water1,50.0,50.0
80,slowbro,172.0,16,785,30,95,75,110,100,80,slowbro,slowbro,True,127,water,psychic,oblivious,own-tempo,regenerator,50,75,pink,slowpoke,True,1,medium,waters-edge,False,20.0,False,False,False,86,pond,upright,"['slowbro', 'slowbro-mega', 'slowbro-galar']",monster,water1,50.0,50.0
10071,slowbro-mega,207.0,20,1200,30,95,75,180,130,80,slowbro-mega,slowbro,False,128,water,psychic,shell-armor,,,50,75,pink,slowpoke,True,1,medium,waters-edge,False,20.0,False,False,False,86,pond,upright,"['slowbro', 'slowbro-mega', 'slowbro-galar']",monster,water1,50.0,50.0
10165,slowbro-galar,172.0,16,705,30,95,100,95,100,70,slowbro-galar,slowbro,False,129,poison,psychic,quick-draw,own-tempo,regenerator,50,75,pink,slowpoke,True,1,medium,waters-edge,False,20.0,False,False,False,86,pond,upright,"['slowbro', 'slowbro-mega', 'slowbro-galar']",monster,water1,50.0,50.0
81,magnemite,65.0,3,60,45,25,35,70,95,55,magnemite,magnemite,True,132,electric,steel,magnet-pull,sturdy,analytic,50,190,gray,,False,1,medium,rough-terrain,False,20.0,False,False,False,88,mountain,arms,['magnemite'],mineral,,0.0,0.0
82,magneton,163.0,10,600,70,50,60,95,120,70,magneton,magneton,True,133,electric,steel,magnet-pull,sturdy,analytic,50,60,gray,magnemite,False,1,medium,rough-terrain,False,20.0,False,False,False,89,mountain,heads,['magneton'],mineral,,0.0,0.0
83,farfetchd,132.0,8,150,60,52,90,55,58,62,farfetchd,farfetchd,True,135,normal,flying,keen-eye,inner-focus,defiant,50,45,brown,,False,1,medium,grassland,False,20.0,False,False,False,91,field,wings,"['farfetchd', 'farfetchd-galar']",flying,ground,50.0,50.0
10166,farfetchd-galar,132.0,8,420,55,52,95,55,58,62,farfetchd-galar,farfetchd,False,136,fighting,,steadfast,scrappy,,50,45,brown,,False,1,medium,grassland,False,20.0,False,False,False,91,field,wings,"['farfetchd', 'farfetchd-galar']",flying,ground,50.0,50.0
84,doduo,62.0,14,392,75,35,85,45,35,35,doduo,doduo,True,137,normal,flying,run-away,early-bird,tangled-feet,70,190,brown,,False,1,medium,grassland,True,20.0,False,False,False,92,field,legs,['doduo'],flying,,50.0,50.0
85,dodrio,165.0,18,852,110,60,110,70,60,60,dodrio,dodrio,True,138,normal,flying,run-away,early-bird,tangled-feet,70,45,brown,doduo,False,1,medium,grassland,True,20.0,False,False,False,93,field,legs,['dodrio'],flying,,50.0,50.0
86,seel,65.0,11,900,45,65,45,55,45,70,seel,seel,True,139,water,,thick-fat,hydration,ice-body,70,190,white,,False,1,medium,sea,False,20.0,False,False,False,94,sea,fish,['seel'],water1,ground,50.0,50.0
87,dewgong,166.0,17,1200,70,90,70,80,70,95,dewgong,dewgong,True,140,water,ice,thick-fat,hydration,ice-body,70,75,white,seel,False,1,medium,sea,False,20.0,False,False,False,95,sea,fish,['dewgong'],water1,ground,50.0,50.0
88,grimer,65.0,9,300,25,80,80,50,40,50,grimer,grimer,True,141,poison,,stench,sticky-hold,poison-touch,70,190,purple,,False,1,medium,urban,False,20.0,False,False,False,96,field,arms,"['grimer', 'grimer-alola']",indeterminate,,50.0,50.0
10112,grimer-alola,65.0,7,420,25,80,80,50,40,50,grimer-alola,grimer,False,142,poison,dark,poison-touch,gluttony,power-of-alchemy,70,190,purple,,False,1,medium,urban,False,20.0,False,False,False,96,field,arms,"['grimer', 'grimer-alola']",indeterminate,,50.0,50.0
89,muk,175.0,12,300,50,105,105,75,65,100,muk,muk,True,143,poison,,stench,sticky-hold,poison-touch,70,75,purple,grimer,False,1,medium,urban,False,20.0,False,False,False,97,field,arms,"['muk', 'muk-alola']",indeterminate,,50.0,50.0
10113,muk-alola,175.0,10,520,50,105,105,75,65,100,muk-alola,muk,False,144,poison,dark,poison-touch,gluttony,power-of-alchemy,70,75,purple,grimer,False,1,medium,urban,False,20.0,False,False,False,97,field,arms,"['muk', 'muk-alola']",indeterminate,,50.0,50.0
90,shellder,61.0,3,40,40,30,65,100,45,25,shellder,shellder,True,145,water,,shell-armor,skill-link,overcoat,50,190,purple,,False,1,slow,sea,False,20.0,False,False,False,98,sea,ball,['shellder'],water3,,50.0,50.0
91,cloyster,184.0,15,1325,70,50,95,180,85,45,cloyster,cloyster,True,146,water,ice,shell-armor,skill-link,overcoat,50,60,purple,shellder,False,1,slow,sea,False,20.0,False,False,False,99,sea,ball,['cloyster'],water3,,50.0,50.0
92,gastly,62.0,13,1,80,30,35,30,100,35,gastly,gastly,True,147,ghost,poison,levitate,,,50,190,purple,,False,1,medium-slow,cave,False,20.0,False,False,False,100,forest,ball,['gastly'],indeterminate,,50.0,50.0
93,haunter,142.0,16,1,95,45,50,45,115,55,haunter,haunter,True,148,ghost,poison,levitate,,,50,90,purple,gastly,False,1,medium-slow,cave,False,20.0,False,False,False,101,forest,arms,['haunter'],indeterminate,,50.0,50.0
94,gengar,250.0,15,405,110,60,65,60,130,75,gengar,gengar,True,149,ghost,poison,cursed-body,,,50,45,purple,haunter,True,1,medium-slow,cave,False,20.0,False,False,False,102,forest,upright,"['gengar', 'gengar-mega', 'gengar-gmax']",indeterminate,,50.0,50.0
10038,gengar-mega,270.0,14,405,130,60,65,80,170,95,gengar-mega,gengar,False,150,ghost,poison,shadow-tag,,,50,45,purple,haunter,True,1,medium-slow,cave,False,20.0,False,False,False,102,forest,upright,"['gengar', 'gengar-mega', 'gengar-gmax']",indeterminate,,50.0,50.0
10202,gengar-gmax,225.0,200,10000,110,60,65,60,130,75,gengar-gmax,gengar,False,-1,ghost,poison,cursed-body,,,50,45,purple,haunter,True,1,medium-slow,cave,False,20.0,False,False,False,102,forest,upright,"['gengar', 'gengar-mega', 'gengar-gmax']",indeterminate,,50.0,50.0
95,onix,77.0,88,2100,70,35,45,160,30,45,onix,onix,True,151,rock,ground,rock-head,sturdy,weak-armor,50,45,gray,,False,1,medium,cave,False,25.0,False,False,False,103,mountain,squiggle,['onix'],mineral,,50.0,50.0
96,drowzee,66.0,10,324,42,60,48,45,43,90,drowzee,drowzee,True,154,psychic,,insomnia,forewarn,inner-focus,70,190,yellow,,False,1,medium,grassland,False,20.0,False,False,False,105,forest,humanoid,['drowzee'],humanshape,,50.0,50.0
97,hypno,169.0,16,756,67,85,73,70,73,115,hypno,hypno,True,155,psychic,,insomnia,forewarn,inner-focus,70,75,yellow,drowzee,False,1,medium,grassland,True,20.0,False,False,False,106,forest,humanoid,['hypno'],humanshape,,50.0,50.0
98,krabby,65.0,4,65,50,30,105,90,25,25,krabby,krabby,True,156,water,,hyper-cutter,shell-armor,sheer-force,50,225,red,,False,1,medium,waters-edge,False,20.0,False,False,False,107,sea,armor,['krabby'],water3,,50.0,50.0
99,kingler,166.0,13,600,75,55,130,115,50,50,kingler,kingler,True,157,water,,hyper-cutter,shell-armor,sheer-force,50,60,red,krabby,False,1,medium,waters-edge,False,20.0,False,False,False,108,sea,armor,"['kingler', 'kingler-gmax']",water3,,50.0,50.0
10203,kingler-gmax,166.0,190,10000,75,55,130,115,50,50,kingler-gmax,kingler,False,-1,water,,hyper-cutter,shell-armor,sheer-force,50,60,red,krabby,False,1,medium,waters-edge,False,20.0,False,False,False,108,sea,armor,"['kingler', 'kingler-gmax']",water3,,50.0,50.0
100,voltorb,66.0,5,104,100,40,30,50,55,55,voltorb,voltorb,True,158,electric,,soundproof,static,aftermath,70,190,red,,False,1,medium,urban,False,20.0,False,False,False,109,field,ball,"['voltorb', 'voltorb-hisui']",mineral,,0.0,0.0
10231,voltorb-hisui,,5,130,100,40,30,50,55,55,voltorb-hisui,voltorb,False,-1,electric,grass,soundproof,static,aftermath,70,190,red,,False,1,medium,urban,False,20.0,False,False,False,109,field,ball,"['voltorb', 'voltorb-hisui']",mineral,,0.0,0.0
101,electrode,172.0,12,666,150,60,50,70,80,80,electrode,electrode,True,159,electric,,soundproof,static,aftermath,70,60,red,voltorb,False,1,medium,urban,False,20.0,False,False,False,110,field,ball,"['electrode', 'electrode-hisui']",mineral,,0.0,0.0
